JDTDB,X,Y,Z,VX,VY,VZ
2460802.25,-0.7043209577386019,-0.7322992873141472,0.0002104020114869315,0.01212817445633396,-0.01198900838617423,1.110472293813448e-06
2460802.5,-0.7012826702309439,-0.7352899690108523,0.0002106802496180146,0.01217808695432624,-0.01193641412858703,1.11512627445579e-06
2460802.75,-0.6982319335788458,-0.738267478891358,0.0002109594216088484,0.01222776764300246,-0.01188363402495694,1.117944174012861e-06
2460803.0,-0.6951688057118045,-0.7412317706191437,0.0002112390693171593,0.01227721670293402,-0.01183066907008506,1.118933516770941e-06
2460803.25,-0.6920933445157039,-0.7441827981026157,0.0002115187368507214,0.01232643430258943,-0.01177752022884386,1.118104755079874e-06
2460803.5,-0.6890056078357353,-0.7471205154878026,0.0002117979712833893,0.0123754205991907,-0.01172418843753012,1.115471147194842e-06
2460803.75,-0.685905653479103,-0.7500448771513459,0.0002120763233440375,0.01242417573953732,-0.0116706746049048,1.111048663012713e-06
2460804.0,-0.682793539217535,-0.7529558376937172,0.0002123533480856282,0.01247269986076357,-0.0116169796129508,1.104855914666212e-06
2460804.25,-0.6796693227896136,-0.755853351932592,0.0002126286055393876,0.0125209930910012,-0.01156310431738073,1.096914108884768e-06
2460804.5,-0.6765330619029549,-0.7587373748963223,0.0002129016613592704,0.01256905554992482,-0.01150904954792718,1.087247018018092e-06
2460804.75,-0.6733848142362701,-0.7616078618174588,0.000213172087461294,0.01261688734916229,-0.01145481610844793,1.075880966703172e-06
2460805.0,-0.6702246374413394,-0.764464768126278,0.000213439462661828,0.01266448859255709,-0.01140040477687821,1.062844831173299e-06
2460805.25,-0.6670525891449431,-0.7673080494442838,0.0002137033733157829,0.01271185937627393,-0.01134581630506112,1.04817004833552e-06
2460805.5,-0.6638687269507845,-0.7701376615776527,0.0002139634139592816,0.01275899978874308,-0.01129105141848615,1.031890631871098e-06
2460805.75,-0.6606731084414461,-0.7729535605106064,0.0002142191879558674,0.01280590991044218,-0.01123611081596464,1.014043192788006e-06
2460806.0,-0.657465791180424,-0.7757557023986968,0.0002144703081490361,0.01285258981351801,-0.01118099516926874,9.94666962006303e-07
2460806.25,-0.6542468327142724,-0.7785440435620001,0.0002147163975196503,0.01289903956125336,-0.01112570512275898,9.738038127521813e-07
2460806.5,-0.6510162905749021,-0.7813185404782187,0.0002149570898493785,0.01294525920738738,-0.011070241293023,9.514982808196046e-07
2460806.75,-0.6477742222820658,-0.7840791497756954,0.0002151920303886178,0.01299124879529926,-0.01101460426854572,9.27797580897503e-07
2460807.0,-0.6445206853460633,-0.786825828226351,0.0002154208765270553,0.01303700835706816,-0.01095879460942858,9.027516174990263e-07
2460807.25,-0.6412557372706955,-0.7895585327385614,0.0002156432984677166,0.01308253791242272,-0.01090281284717265,8.764129892263418e-07
2460807.5,-0.637979435556493,-0.7922772203499859,0.0002158589798996191,0.01312783746759572,-0.01084665948453768,8.48836985430201e-07
2460807.75,-0.6346918377042423,-0.7949818482203752,0.0002160676186691305,0.0131729070140994,-0.01079033499548598,8.200815745435541e-07
2460808.0,-0.6313930012188256,-0.7976723736243737,0.000216268927447991,0.01321774652743766,-0.01073383982521714,7.902073836752518e-07
2460808.25,-0.6280829836133885,-0.8003487539443419,0.0002164626343935157,0.01326235596577106,-0.01067717439029674,7.592776693186619e-07
2460808.5,-0.6247618424138471,-0.8030109466632253,0.0002166484838025216,0.01330673526854996,-0.0106203390788789,7.273582792465072e-07
2460808.75,-0.6214296351637371,-0.8056589093574883,0.0002168262367526548,0.01335088435512997,-0.01056333425102048,6.945176059622814e-07
2460809.0,-0.6180864194294126,-0.8082925996901379,0.0002169956717320629,0.01339480312338248,-0.0105061602390815,6.608265322130051e-07
2460809.25,-0.6147322528055889,-0.8109119754038582,0.000217156585254774,0.01343849144831099,-0.01044881734820459,6.263583693532878e-07
2460809.5,-0.6113671929212323,-0.8135169943142739,0.000217308792458943,0.01348194918068167,-0.01039130585686434,5.91188789396318e-07
2460809.75,-0.6079912974457882,-0.8161076143033569,0.0002174521276884633,0.013525176145674,-0.01033362601747576,5.553957517761737e-07
2460810.0,-0.604604624095743,-0.8186837933129939,0.0002175864450549063,0.01356817214155422,-0.01027577805705026,5.190594258822684e-07
2460810.25,-0.6012072306415177,-0.8212454893387205,0.0002177116189799365,0.01361093693837135,-0.01021776217788709,4.822621104400813e-07
2460810.5,-0.5977991749146815,-0.8237926604236325,0.0002178275447177075,0.01365347027667217,-0.01015957855828809,4.450881507912924e-07
2460810.75,-0.594380514815488,-0.8263252646524769,0.0002179341388554412,0.01369577186622802,-0.01010122735328457,4.076238550356469e-07
2460811.0,-0.5909513083207266,-0.8288432601459258,0.0002180313397943868,0.01373784138476324,-0.01004270869536615,3.699574098342603e-07
2460811.25,-0.5875116134918956,-0.8313466050550316,0.0002181191082082662,0.01377967847667155,-0.00998402269520366,3.321787965201918e-07
2460811.5,-0.5840614884836973,-0.8338352575558611,0.000218197427481849,0.01382128275170377,-0.009925169442360613,2.94379707837913e-07
2460811.75,-0.5806009915528673,-0.8363091758443062,0.0002182663041284099,0.01386265378360739,-0.009866149005991072,2.566534653840015e-07
2460812.0,-0.5771301810673533,-0.8387683181310681,0.0002183257681866671,0.01390379110869642,-0.00980696143552572,2.190949374069105e-07
2460812.25,-0.5736491155158611,-0.841212642636811,0.0002183758735972012,0.01394469422432786,-0.00974760676135238,1.81800456247662e-07
2460812.5,-0.5701578535177967,-0.8436421075874869,0.0002184166985578076,0.01398536258725999,-0.009688084995502355,1.448677341923981e-07
2460812.75,-0.566656453833635,-0.8460566712098347,0.00021844834585793,0.0140257956118672,-0.009628396132359676,1.083957760527215e-07
2460813.0,-0.563144975375758,-0.8484562917270614,0.0002184709431901354,0.01406599266818659,-0.009568540149416403,7.248478620497863e-08
2460813.25,-0.5596234772198007,-0.8508409273547208,0.0002184846434375336,0.01410595307977262,-0.009508517008103692,3.723606726922271e-08
2460813.5,-0.5560920186165639,-0.8532105362968143,0.00021848962493465,0.0141456761213387,-0.009448326654735276,2.751907026893839e-09
2460813.75,-0.552550659004542,-0.8555650767421438,0.0002184860916976208,0.01418516101616841,-0.009387969021606987,-3.086455041776357e-08
2460814.0,-0.54899945802313,-0.8579045068609675,0.0002184742736207691,0.01422440693328401,-0.009327444028303038,-6.350945385898584e-08
2460814.25,-0.5454384755265678,-0.8602287848020104,0.0002184544266312465,0.01426341298436638,-0.009266751583266898,-9.507841968620352e-08
2460814.5,-0.5418677715986868,-0.8625378686899097,0.0002184268327979549,0.01430217822042917,-0.00920589158570102,-1.25466737758313e-07
2460814.75,-0.5382874065685169,-0.8648317166231834,0.0002183918003830437,0.01434070162825968,-0.009144863927865721,-1.54569614531588e-07
2460815.0,-0.5346974410268104,-0.8671102866728301,0.0002183496638281138,0.01437898212665102,-0.009083668497852472,-1.82282459867156e-07
2460815.25,-0.5310979358435286,-0.8693735368816905,0.0002183007836624791,0.01441701856246415,-0.009022305182910357,-2.085012241450455e-07
2460815.5,-0.5274889521863312,-0.8716214252647171,0.0002182455463195882,0.01445480970657384,-0.008960773873406233,-2.331227923071967e-07
2460815.75,-0.523870551540084,-0.8738539098103233,0.0002181843638481614,0.01449235424977053,-0.008899074467498339,-2.560454412127823e-07
2460816.0,-0.5202427957273895,-0.8760709484829962,0.0002181176734995636,0.01452965079870901,-0.00883720687659953,-2.771693662439327e-07
2460816.25,-0.5166057469301109,-0.8782724992273823,0.0002180459371747305,0.01456669787201535,-0.008775171031698982,-2.96397282206887e-07
2460816.5,-0.5129594677118379,-0.8804585199740654,0.0002179696407107755,0.01460349389668486,-0.008712966890599807,-3.136351024101818e-07
2460816.75,-0.5093040210411992,-0.8826289686472756,0.0002178892929887,0.01464003720492933,-0.008650594446104264,-3.287926987883837e-07
2460817.0,-0.5056394703158941,-0.8847838031747685,0.0002178054248402442,0.01467632603161703,-0.008588053735225198,-3.417847385039175e-07
2460817.25,-0.5019658793872571,-0.8869229815001166,0.0002177185877355502,0.01471235851257911,-0.008525344849262078,-3.525316075863936e-07
2460817.5,-0.4982833125851335,-0.8890464615976523,0.0002176293522312679,0.01474813268387897,-0.008462467944906987,-3.6096039805968e-07
2460817.75,-0.4945918347427837,-0.8911542014902876,0.000217538306163365,0.01478364648233677,-0.008399423256156918,-3.670059621536376e-07
2460818.0,-0.4908915112214785,-0.8932461592704064,0.0002174460525703973,0.0148188977475062,-0.008336211106951012,-3.706120169142474e-07
2460818.25,-0.4871824079343983,-0.8953222931239903,0.0002173532073350874,0.01485388422531637,-0.008272831924359673,-3.717322819744224e-07
2460818.5,-0.4834645913693917,-0.8973825613580857,0.0002172603965401283,0.01488860357357561,-0.00820928625210276,-3.703316289199026e-07
2460818.75,-0.4797381286101071,-0.8994269224316658,0.0002171682535377123,0.01492305336950537,-0.00814557476412264,-3.663872164577903e-07
2460819.0,-0.4760030873549747,-0.9014553349898583,0.0002170774157404071,0.01495723111943241,-0.008081698277889014,-3.59889581552601e-07
2460819.25,-0.4722595359334862,-0.9034677579014282,0.0002169885211472229,0.01499113427071267,-0.008017657767068986,-3.508436533927403e-07
2460819.5,-0.4685075433192135,-0.9054641502993072,0.0002169022046308699,0.01502476022589379,-0.007953454373161712,-3.392696546019341e-07
2460819.75,-0.464747179139013,-0.9074444716238591,0.0002168190940163861,0.01505810635904526,-0.007889089415675617,-3.252038529359564e-07
2460820.0,-0.4609785136778929,-0.9094086816684624,0.0002167398059952621,0.01509117003409796,-0.00782456440042053,-3.086991270143203e-07
2460820.25,-0.4572016178790685,-0.9113567406268864,0.0002166649419244699,0.01512394862494325,-0.00775988102550116,-2.898253116858968e-07
2460820.5,-0.4534165633388077,-0.9132886091418387,0.0002165950835700081,0.01515643953694905,-0.007695041184634649,-2.686692927603902e-07
2460820.75,-0.4496234222957654,-0.9152042483539752,0.000216530788861057,0.01518864022946327,-0.007630046967472057,-2.453348266023136e-07
2460821.0,-0.4458222676146186,-0.917103619950586,0.0002164725877246662,0.0152205482387996,-0.007564900656682584,-2.199420678858051e-07
2460821.25,-0.4420131727639549,-0.9189866862131373,0.0002164209780768268,0.01525216120113858,-0.00749960472166037,-1.926267982466868e-07
2460821.5,-0.4381962117885081,-0.9208534100628085,0.000216376422043091,0.01528347687474518,-0.007434161808825641,-1.635393588300525e-07
2460821.75,-0.4343714592759884,-0.9227037551031907,0.0002163393424813024,0.01531449316088911,-0.007368574728616771,-1.328433009312561e-07
2460822.0,-0.4305389903189073,-0.9245376856593399,0.000216310119875118,0.01534520812287437,-0.007302846439396226,-1.007137799441172e-07
2460822.25,-0.4266988804719387,-0.9263551668124582,0.0002162890896571898,0.01537562000263494,-0.007236980028613992,-6.733572808075687e-08
2460822.5,-0.4228512057054848,-0.9281561644295644,0.0002162765400123078,0.01540572723442797,-0.007170978691681063,-3.290185031207881e-08
2460822.75,-0.4189960423562219,-0.9299406451876577,0.0002162727101980571,0.01543552845525674,-0.007104845709094422,2.389505075506245e-09
2460823.0,-0.415133467075475,-0.9317085765920027,0.0002162777894085881,0.0154650225117749,-0.007038584422418337,3.833654533842327e-08
2460823.25,-0.411263556776321,-0.933459926988335,0.0002162919161895684,0.01549420846355354,-0.00697219820976099,7.473624378937505e-08
2460823.5,-0.4073863885803296,-0.9351946655689392,0.0002163151784023735,0.01552308558272524,-0.006905690461388878,1.113865050507717e-07
2460823.75,-0.403502039764832,-0.9369127623727136,0.0002163476137171971,0.01555165335014724,-0.006839064556094682,1.480882317191802e-07
2460824.0,-0.3996105877115583,-0.9386141882794782,0.0002163892106068905,0.01557991144834275,-0.006772323838880124,1.846472449509189e-07
2460824.25,-0.3957121098574063,-0.9402989149989207,0.000216439909797058,0.01560785975157687,-0.006705471600438247,2.20876019225219e-07
2460824.5,-0.391806683648005,-0.9419669150546799,0.0002164996061240466,0.01563549831349731,-0.006638511058826597,2.565952004392851e-07
2460824.75,-0.3878943864946224,-0.9436181617641509,0.0002165681507434074,0.01566282735282157,-0.006571445343618773,2.916348862092646e-07
2460825.0,-0.3839752957348433,-0.94525262921466,0.0002166453536261743,0.01568984723757829,-0.006504277482714429,3.258356569846639e-07
2460825.25,-0.3800494885973147,-0.9468702922366814,0.0002167309862830466,0.01571655846840637,-0.006437010391884243,3.59049355766355e-07
2460825.5,-0.3761170421707327,-0.9484711263747817,0.000216824784651131,0.01574296166139935,-0.00636964686703004,3.911396225950492e-07
2460825.75,-0.3721780333771288,-0.9500551078569587,0.00021692645208612,0.01576905753094095,-0.006302189579055783,4.219821971029806e-07
2460826.0,-0.3682325389494067,-0.9516222135630075,0.0002170356624023809,0.01579484687292679,-0.006234641071175896,4.514650081052071e-07
2460826.25,-0.3642806354129888,-0.9531724209924939,0.0002171520629117503,0.01582033054870677,-0.006167003758434817,4.794880733142514e-07
2460826.5,-0.36032239907136,-0.9547057082328586,0.0002172752774153137,0.0158455094700173,-0.006099279929174242,5.059632350056643e-07
2460826.75,-0.3563579059952314,-0.9562220539280998,0.0002174049091124103,0.01587038458510717,-0.006031471748163174,5.308137587462976e-07
2460827.0,-0.3523872320150082,-0.9577214372484179,0.0002175405433942917,0.01589495686619802,-0.005963581261098496,5.539738223942861e-07
2460827.25,-0.3484104527162179,-0.9592038378611261,0.0002176817504996748,0.0159192272983622,-0.005895610400187813,5.753879216971753e-07
2460827.5,-0.3444276434375357,-0.9606692359030622,0.0002178280880133109,0.01594319686984986,-0.005827560990539832,5.950102171449314e-07
2460827.75,-0.3404388792710498,-0.9621176119546719,0.0002179791031963178,0.01596686656385355,-0.005759434757108074,6.128038445308663e-07
2460828.0,-0.3364442350644096,-0.963548947015877,0.0002181343351425957,0.01599023735166287,-0.00569123333195927,6.287402090707204e-07
2460828.25,-0.3324437854245191,-0.9649632224837733,0.0002182933167573431,0.01601331018713459,-0.005622958261665928,6.427982801929622e-07
2460828.5,-0.328437604722458,-0.9663604201321803,0.0002184555765613581,0.0160360860023827,-0.005554611014651374,6.549639013795081e-07
2460828.75,-0.3244257670993396,-0.9677405220930028,0.0002186206403261556,0.01605856570457981,-0.005486192988344988,6.652291266699013e-07
2460829.0,-0.3204083464728407,-0.9691035108393456,0.0002187880325475192,0.01608075017375321,-0.005417705516033147,6.735915929687182e-07
2460829.25,-0.3163854165441713,-0.9704493691702956,0.0002189572777666044,0.01610264026145556,-0.005349149873316025,6.800539349942965e-07
2460829.5,-0.3123570508052795,-0.9717780801972574,0.0002191279017515889,0.01612423679019099,-0.005280527284104461,6.846232476457808e-07
2460829.75,-0.3083233225461173,-0.9730896273317304,0.000219299432550481,0.01614554055348096,-0.005211838926110766,6.873105988378104e-07
2460830.0,-0.3042843048618221,-0.974383994274389,0.0002194714014292783,0.01616655231646,-0.005143085935805074,6.881305942948124e-07
2460830.25,-0.3002400706596933,-0.9756611650053347,0.0002196433437068831,0.01618727281689838,-0.00507426941282349,6.871009946037014e-07
2460830.5,-0.2961906926658701,-0.9769211237753818,0.0002198147995019639,0.01620770276655693,-0.005005390423826498,6.84242383788881e-07
2460830.75,-0.2921362434316376,-0.978163855098238,0.0002199853144019233,0.01622784285278793,-0.004936450005816043,6.795778878737258e-07
2460831.0,-0.2880767953393113,-0.9793893437434513,0.0002201544400691134,0.01624769374030391,-0.004867449168927429,6.731329412681883e-07
2460831.25,-0.2840124206076645,-0.9805975747299882,0.000220321734792465,0.016267256073045,-0.004798388898718335,6.649350983789724e-07
2460831.5,-0.2799431912968836,-0.9817885333203259,0.0002204867639990753,0.01628653047608321,-0.004729270157981842,6.550138874673259e-07
2460831.75,-0.2758691793130486,-0.9829622050149412,0.0002206491007333724,0.01630551755750931,-0.004660093888113688,6.43400703575861e-07
2460832.0,-0.2717904564121483,-0.9841185755470895,0.0002208083261141671,0.01632421791025492,-0.004590861010066434,6.301287371826829e-07
2460832.25,-0.2677070942036541,-0.9852576308777712,0.0002209640297774612,0.01634263211380863,-0.004521572424924815,6.152329351490353e-07
2460832.5,-0.2636191641536793,-0.9863793571908027,0.0002211158103149219,0.01636076073579083,-0.004452229014137605,5.987499904925541e-07
2460832.75,-0.259526737587765,-0.9874837408879019,0.0002212632757102151,0.01637860433338431,-0.004382831639426076,5.807183547559028e-07
2460833.0,-0.2554298856933374,-0.9885707685837186,0.0002214060437838559,0.01639616345450052,-0.004313381142461122,5.611782791222767e-07
2460833.25,-0.2513286795218955,-0.9896404271007557,0.0002215437426497117,0.01641343863879722,-0.004243878344264243,5.401718667033059e-07
2460833.5,-0.2472231899909748,-0.9906927034641098,0.0002216760111858006,0.01643043041842843,-0.004174324044427996,5.177431434011986e-07
2460833.75,-0.243113487885955,-0.9917275848959998,0.000221802499525558,0.01644713931855207,-0.004104719020170072,4.939381397522037e-07
2460834.0,-0.2389996438617716,-0.992745058810042,0.0002219228695700222,0.01646356585757928,-0.004035064025259614,4.688049811778425e-07
2460834.25,-0.2348817284445999,-0.993745112805243,0.0002220367955231777,0.0164797105471587,-0.003965359788850953,4.423939834622362e-07
2460834.5,-0.230759812033575,-0.9947277346596943,0.0002221439644522009,0.01649557389189257,-0.003895607014259372,4.147577503382382e-07
2460834.75,-0.2266339649026171,-0.9956929123239552,0.0002222440768709152,0.01651115638878412,-0.003825806377712829,3.859512701553554e-07
2460835.0,-0.222504257202428,-0.9966406339141282,0.0002223368473483462,0.01652645852641954,-0.003755958527112841,3.560320087199194e-07
2460835.25,-0.2183707589627245,-0.9975708877046239,0.0002224220051386436,0.01654148078389021,-0.003686064080836653,3.250599955159438e-07
2460835.5,-0.2142335400947732,-0.9984836621206388,0.0002224992948317712,0.0165562236294644,-0.003616123626611651,2.930979006433494e-07
2460835.75,-0.2100926703942878,-0.9993789457303625,0.0002225684770225247,0.01657068751902037,-0.003546137720491489,2.602110999964456e-07
2460836.0,-0.2059482195447449,-1.000256727236943,0.0002226293289928473,0.01658487289425578,-0.003476106885961669,2.264677263781669e-07
2460836.25,-0.2018002571211756,-1.001116995470251,0.0002226816454071939,0.01659878018069082,-0.003406031613200245,1.919387044566512e-07
2460836.5,-0.1976488525944787,-1.001959739378478,0.0002227252390111326,0.01661240978548523,-0.003335912358516995,1.566977677287674e-07
2460836.75,-0.1934940753363009,-1.002784948019618,0.0002227599413353251,0.01662576209509153,-0.003265749543991694,1.208214558919349e-07
2460837.0,-0.1893359946245221,-1.003592610552891,0.0002227856033937294,0.01663883747276866,-0.003195543557329263,8.438909133001997e-08
2460837.25,-0.1851746796493762,-1.004382716230151,0.0002228020963741833,0.0166516362559819,-0.003125294751946253,4.748273371238576e-08
2460837.5,-0.1810101995202343,-1.005155254387352,0.0002228093123147433,0.01666415875371596,-0.003055003447299808,1.01871120241073e-08
2460837.75,-0.1768426232730672,-1.005910214436126,0.0002228071647602512,0.01667640524372875,-0.00298466992946666,-2.741046633121213e-08
2460838.0,-0.1726720198785985,-1.006647585855534,0.000222795589393053,0.01668837596977356,-0.002914294451976129,-6.522022938898088e-08
2460838.25,-0.168498458251154,-1.007367358184065,0.0002227745446324403,0.01670007113881663,-0.002843877236897517,-1.03150077177466e-07
2460838.5,-0.1643220072582046,-1.008069521011926,0.0002227440121975857,0.01671149091827635,-0.002773418476178831,-1.411057403890656e-07
2460838.75,-0.1601427357305934,-1.00875406397371,0.0002227039976275967,0.01672263543330858,-0.002702918333230631,-1.789909603290238e-07
2460839.0,-0.1559607124734335,-1.009420976741482,0.0002226545307540562,0.01673350476416022,-0.002632376944745896,-2.167076890934727e-07
2460839.25,-0.1517760062776579,-1.010070249018352,0.0002225956661218177,0.0167440989436111,-0.002561794422744445,-2.541563087113113e-07
2460839.5,-0.1475886859321946,-1.010701870532583,0.0002225274833516778,0.01675441795452073,-0.002491170856828645,-2.912358678837676e-07
2460839.75,-0.143398820236741,-1.011315831032291,0.0002224500874432348,0.01676446172749344,-0.002420506316635907,-3.278443348671276e-07
2460840.0,-0.1392064780151069,-1.011912120280777,0.0002223636090108605,0.01677423013867195,-0.002349800854473044,-3.638788650538618e-07
2460840.25,-0.1350117281290913,-1.012490728052544,0.000222268204452785,0.01678372300766602,-0.002279054508117841,-3.992360818609875e-07
2460840.5,-0.1308146394928599,-1.013051644130028,0.000222164056047517,0.01679294009561928,-0.002208267303774267,-4.338123696660777e-07
2460840.75,-0.1266152810877894,-1.013594858301091,0.000222051371975708,0.01680188110341461,-0.002137439259169596,-4.675041777348472e-07
2460841.0,-0.1224137219777425,-1.014120360357303,0.0002219303862648698,0.01681054567001557,-0.002066570386784335,-5.002083343258563e-07
2460841.25,-0.1182100313247412,-1.014628140093046,0.0002218013586547542,0.01681893337093948,-0.001995660697209078,-5.318223704778311e-07
2460841.5,-0.1140042784050063,-1.015118187305476,0.00022166457437951,0.01682704371685684,-0.00192471020262628,-5.622448533285327e-07
2460841.75,-0.1097965326253311,-1.015590491795366,0.0002215203438668165,0.01683487615231106,-0.00185371892041925,-5.913757291884435e-07
2460842.0,-0.1055868635397618,-1.016045043368875,0.0002213690023480675,0.01684243005455363,-0.001782686876915139,-6.191166769822651e-07
2460842.25,-0.1013753408665538,-1.016481831840265,0.0002212109093811986,0.0168497047324917,-0.001711614111273451,-6.453714730518431e-07
2460842.5,-0.09716203450537797,-1.016900847035612,0.0002210464482779402,0.01685669942574823,-0.001640500679536055,-6.700463686687203e-07
2460842.75,-0.09294701455474677,-1.01730207879755,0.0002208760254377884,0.01686341330383942,-0.001569346658858809,-6.930504819060192e-07
2460843.0,-0.0887303513296309,-1.017685516991105,0.0002207000695797272,0.01686984546547972,-0.001498152151948396,-7.142962057506969e-07
2460843.25,-0.08451211537923158,-1.018051151510651,0.0002205190308709068,0.0168759949380322,-0.001426917291730511,-7.336996344725811e-07
2460843.5,-0.08029237750486957,-1.018398972288088,0.0002203333799463006,0.0168818606771296,-0.001355642246276822,-7.51181010267422e-07
2460843.75,-0.0760712087779443,-1.018728969302262,0.0002201436068128662,0.01688744156650131,-0.00128432722401786,-7.666651920620627e-07
2460844.0,-0.07184868055790554,-1.019041132589746,0.0002199502196348253,0.01689273641805094,-0.001212972479266925,-7.800821480403092e-07
2460844.25,-0.06762486451016904,-1.019335452257031,0.0002197537433919413,0.01689774397223992,-0.00114157831807578,-7.91367472957368e-07
2460844.5,-0.06339983262389118,-1.019611918494234,0.0002195547184060178,0.01690246289884338,-0.001070145104436219,-8.004629305626842e-07
2460844.75,-0.05917365722950001,-1.019870521590388,0.0002193536987276446,0.0169068917981545,-0.0009986732668322697,-8.073170205220989e-07
2460845.0,-0.0549464110158606,-1.020111251950424,0.0002191512503796591,0.01691102920272346,-0.0009271633051355151,-8.118855680092544e-07
2460845.25,-0.050718167046929,-1.020334100113915,0.0002189479494492521,0.01691487357972458,-0.000855615797821273,-8.141323327525802e-07
2460845.5,-0.04648899877772537,-1.020539056775654,0.0002187443800274253,0.01691842333405207,-0.0007840314094648211,-8.140296326136742e-07
2460845.75,-0.0422589800694318,-1.020726112808144,0.0002185411319899708,0.01692167681224643,-0.0007124108984568151,-8.115589749727063e-07
2460846.0,-0.03802818520339346,-1.020895259286029,0.000218338798621619,0.01692463230735402,-0.0006407551248540165,-8.067116871945865e-07
2460846.25,-0.03379668889377874,-1.021046487512495,0.0002181379740824565,0.01692728806481606,-0.0005690650582564037,-7.994895353115673e-07
2460846.5,-0.02956456629862871,-1.021179789047636,0.000217939250724832,0.01692964228947357,-0.0004973417855764252,-7.899053179760775e-07
2460846.75,-0.0253318930290088,-1.021295155738721,0.0002177432162636891,0.01693169315375767,-0.0004255865185405192,-7.779834207039968e-07
2460847.0,-0.02109874515595936,-1.021392579752292,0.0002175504508167117,0.01693343880711253,-0.000353800600738699,-7.637603135919649e-07
2460847.25,-0.01686519921493423,-1.021472053607947,0.0002173615238287238,0.01693487738666859,-0.0002819855140165555,-7.472849741873638e-07
2460847.5,-0.01263133220741625,-1.021533570213613,0.0002171769909009149,0.01693600702914849,-0.0002101428839870953,-7.286192161762269e-07
2460847.75,-0.008397221599407685,-1.021577122902059,0.0002169973905532274,0.01693682588394675,-0.000138274484429008,-7.078379041473143e-07
2460848.0,-0.004162945316514564,-1.021602705468357,0.0002168232409481463,0.01693733212727802,-6.638224033492328e-05,-6.85029035025972e-07
2460848.25,7.141826462390871e-05,-1.021610312207898,0.0002166550366128454,0.01693752397724009,5.531770620402075e-06,-6.602936679891199e-07
2460848.5,0.004305790328765746,-1.021599937954561,0.0002164932451998321,0.01693739970958708,7.74653184045358e-05,-6.337456868691227e-07
2460848.75,0.008540091638502362,-1.021571578118562,0.0002163383043292704,0.01693695767396074,0.0001494160229240482,-6.055113815578676e-07
2460849.0,0.01277424255477845,-1.02152522872346,0.0002161906185591514,0.01693619631027413,0.0002213813584632483,-5.757288428308574e-07
