JDTDB,X,Y,Z,VX,VY,VZ
2460805.5,-99317984.23541982,-115212624.57624516,31830.056304126985,1909057.0403817128,-1690074.7967842321,71.10536734853099
2460805.75,-98839835.60090265,-115634114.05717275,31847.766222648326,1916126.1100126829,-1681836.2382158714,70.57371698857082
2460806.0,-98359924.14791013,-116053540.29555121,31865.343031190336,1923159.569706203,-1673568.8820372259,70.04048944570799
2460806.25,-97878258.79275757,-116470896.11122769,31882.786336846653,1930157.3089253735,-1665272.8823068922,69.50569570354048
2460806.5,-97394848.47931162,-116886174.3626097,31900.095749452714,1937119.21779643,-1656948.3934491652,68.96934686967597
2460806.75,-96909702.17882437,-117299367.94675623,31917.270881637935,1944045.187109426,-1648595.5702510898,68.43145417327605
2460807.0,-96422828.88976738,-117710469.79946811,31934.31134883314,1950935.1083189277,-1640214.5678595183,67.89202896121935
2460807.25,-95934237.6376654,-118119472.89537755,31951.21676935255,1957788.8735446988,-1631805.5417781684,67.35108269388091
2460807.5,-95443937.47493005,-118526370.2480369,31967.98676439375,1964606.3755723878,-1623368.6478646817,66.80862693976053
2460807.75,-94951937.4806932,-118931154.91000696,31984.62095800788,1971387.507854212,-1614904.0423276818,66.26467336849943
2460808.0,-94458246.76064032,-119333819.97294421,32001.11897723376,1978132.1645096347,-1606411.8817238575,65.71923374312975
2460808.25,-93962874.4468435,-119734358.5676875,32017.480452015992,1984840.240326053,-1597892.3229550214,65.17231991194024
2460808.5,-93465829.69759442,-120132763.86434402,32033.705015331503,1991511.6307594632,-1589345.5232652028,64.62394379880722
2460808.75,-92967121.6972371,-120529029.07237439,32049.792303070437,1998146.2319351376,-1580771.6402377288,64.07411739298823
2460809.0,-92466759.65600058,-120923147.44067715,32065.74195417763,2004743.940648295,-1572170.8317923315,63.52285273776488
2460809.25,-91964752.80983123,-121315112.25767255,32081.553610593084,2011304.6543647521,-1563543.2561822482,62.97016191969931
2460809.5,-91461110.42022505,-121704916.85138564,32097.226917296648,2017828.2712215895,-1554889.0719913451,62.41605705589563
2460809.75,-90955841.77405985,-122092554.58952822,32112.76152228565,2024314.6900278027,-1546208.4381312453,61.86055028187525
2460810.0,-90448956.1834271,-122478018.87958096,32128.157076619565,2030763.8102649355,-1537501.5138384763,61.303653738454514
2460810.25,-89940462.98546378,-122861303.16887374,32143.413234360523,2037175.5320877286,-1528768.4586716243,60.74537955954327
2460810.5,-89430371.54218392,-123242400.9446662,32158.529652610425,2043549.7563247373,-1520009.4325085063,60.18573985771809
2460810.75,-88918691.24031019,-123621305.73422696,32173.505991496142,2049886.3844789525,-1511224.5955433622,59.62474671286488
2460811.0,-88405431.49110505,-123998011.1049125,32188.341914184402,2056185.3187284102,-1502414.108284054,59.062412157675226
2460811.25,-87890601.73020212,-124372510.66424519,32203.037086799737,2062446.4619267841,-1493578.1315492871,58.49874816682643
2460811.5,-87374211.41743697,-124744798.05999057,32217.591178469364,2068669.717603976,-1484716.8264658535,57.93376664332186
2460811.75,-86856270.03667821,-125114866.98023424,32232.003861308105,2074854.9899666822,-1475830.3544658849,57.36747940820807
2460812.0,-86336787.09565805,-125482711.15345754,32246.274810343988,2081002.1838989598,-1466918.8772841298,56.79989818806633
2460812.25,-85815772.125803,-125848324.34861319,32260.403703533106,2087111.204962764,-1457982.5569552488,56.23103460718539
2460812.5,-85293234.68206424,-126211700.37519975,32274.390221744776,2093181.9593984794,-1449021.5558111307,55.66090017597389
2460812.75,-84769184.34274805,-126572833.08333555,32288.234048672028,2099214.3541254355,-1440036.036478226,55.089506284667785
2460813.0,-84243630.7093459,-126931716.36383218,32301.93487086893,2105208.2967424006,-1431026.1618749043,54.51686419565648
2460813.25,-83716583.40636466,-127288344.14826699,32315.492377676073,2111163.6955280583,-1421992.0952088283,53.94298503757398
2460813.5,-83188052.08115646,-127642710.40905511,32328.906261220578,2117080.459441471,-1412933.9999743483,53.367879800848065
2460813.75,-82658046.40374853,-127994809.15952088,32342.17621631176,2122958.4981225175,-1403852.039949922,52.791559335858544
2460814.0,-82126576.06667304,-128344634.45396848,32355.301940508187,2128797.7218923126,-1394746.3791955449,52.21403435009792
2460814.25,-81593650.78479664,-128692180.38775197,32368.283133983612,2134598.041753611,-1385617.182050209,51.63531540924566
2460814.5,-81059280.2951501,-129037441.09734485,32381.119499586515,2140359.369391175,-1376464.6131293748,51.055412938472955
2460814.75,-80523474.35675767,-129380410.76040874,32393.810742698613,2146081.6171721416,-1367288.8373224628,50.4743372262027
2460815.0,-79986242.75046648,-129721083.59586155,32406.356571272023,2151764.698146351,-1358090.019790362,49.89209842886738
2460815.25,-79447595.27877589,-130059453.86394525,32418.75669582188,2157408.5260466505,-1348868.3259629568,49.30870657766207
2460815.5,-78907541.76566654,-130395515.86629239,32431.010829299685,2163013.015289193,-1339623.921536664,48.72417158621829
2460815.75,-78366092.0564297,-130729263.94599295,32443.118687167764,2168578.080973687,-1330356.9724719902,48.13850326127067
2460816.0,-77823256.01749614,-131060692.48765966,32455.079987287518,2174103.6388836494,-1321067.6449910956,47.55171131247949
2460816.25,-77279043.53626534,-131389795.91749324,32466.89444999397,2179589.605486603,-1311756.1055753727,46.963805365706435
2460816.5,-76733464.52093433,-131716568.70334692,32478.56179793925,2185035.897934283,-1302422.5209630316,46.374794975523066
2460816.75,-76186528.90032655,-132041005.35479012,32490.081756211817,2190442.4340634895,-1293067.0581452844,45.7846895424865
2460817.0,-75638246.62372112,-132363100.4231724,32501.454052269455,2195809.132393026,-1283689.8843699978,45.19349883358074
2460817.25,-75088627.66068141,-132682848.5016857,32512.67841596156,2201135.912128965,-1274291.1671297066,44.601232167175915
2460817.5,-74537682.00088382,-133000244.2254262,32523.754579477023,2206422.693161677,-1264871.074165009,44.00789894244781
2460817.75,-73985419.6539465,-133315282.27145599,32534.682277351625,2211669.396066071,-1255429.7734617519,43.413508626485964
2460818.0,-73431850.64925839,-133627957.3588639,32545.461246490475,2216875.942101779,-1245967.43324834,42.818070752682054
2460818.25,-72876985.03580786,-133938264.24882601,32556.091226220127,2222042.2532132794,-1236484.221993125,42.22159492518073
2460818.5,-72320832.88201156,-134246197.74466515,32566.571958266195,2227168.2520299875,-1226980.3084018538,41.62409083016031
2460818.75,-71763404.27554315,-134551752.69191003,32576.90318676829,2232253.8618662977,-1217455.8614151434,41.02556824995247
2460819.0,-71204709.32316206,-134854923.97835353,32587.084658347077,2237299.0067216116,-1207911.050205967,40.426037078773916
2460819.25,-70644758.15054229,-135155706.5341107,32597.116122089334,2242303.611280344,-1198346.044177132,39.82550733853429
2460819.5,-70083560.90210107,-135454095.33167568,32606.997329644855,2247267.6009119162,-1188761.0129587443,39.223989194721305
2460819.75,-69521127.74082763,-135750085.38597822,32616.72803518921,2252190.9016707493,-1179156.1264056421,38.62149297075064
2460820.0,-68957468.84811205,-136043671.75443974,32626.307995490737,2257073.4402962616,-1169531.5545948057,38.01802915855604
2460820.25,-68392594.4235738,-136334849.53702825,32635.736970014863,2261915.1442128615,-1159887.467822727,37.41360842871872
2460820.5,-67826514.6848908,-136623613.87631318,32645.01472087204,2266715.941529968,-1150224.0366027497,36.80824163461125
2460820.75,-67259239.86762783,-136909959.95751902,32654.14101291447,2271475.7610420384,-1140541.4316623749,36.20193981623458
2460821.0,-66690780.22506548,-137193883.0085787,32663.115613795828,2276194.532228611,-1130839.823940538,35.59471419745534
2460821.25,-66121146.02802882,-137475378.3001859,32671.93829398603,2280872.18525437,-1121119.3845848576,34.986576182936346
2460821.5,-65550347.5647161,-137754441.1458472,32680.608826816082,2285508.65096924,-1111380.2849488638,34.37753734877446
2460821.75,-64978395.1405274,-138031066.9019328,32689.126988567405,2290103.8609084855,-1101622.69658921,33.76760943260138
2460822.0,-64405299.07789333,-138305250.96772733,32697.492558427155,2294657.7472928506,-1091846.7912628746,33.15680431915666
2460822.25,-63831069.7161036,-138576988.78547934,32705.705318629745,2299170.2430287027,-1082052.740924355,32.545134024326224
2460822.5,-63255717.41113558,-138846275.8404504,32713.765054352585,2303641.281708209,-1072240.717722866,31.93261067634125
2460822.75,-62679252.535482906,-139113107.66096345,32721.67155389489,2308070.7976095276,-1062410.8939995426,31.319246496056508
2460823.0,-62101685.47798388,-139377479.81845036,32729.424608550973,2312458.7256970126,-1052563.4422846546,30.705053775463405
2460823.25,-61523026.6436499,-139639387.927499,32737.02401276678,2316805.001621429,-1042698.5352948403,30.090044855205637
2460823.5,-60943286.45349388,-139898827.6458994,32744.469564005733,2321109.561720193,-1032816.3459303589,29.4742321020948
2460823.75,-60362475.34435848,-140155794.67468923,32751.761062860496,2325372.3430176084,-1022917.0472723723,28.857627886549157
2460824.0,-59780603.76874446,-140410284.75819892,32758.898313023154,2329593.283225103,-1013000.812580252,28.24024456010932
2460824.25,-59197682.19463879,-140662293.68409562,32765.881121248003,2333772.3207414825,-1003067.8152889226,27.62209443395136
2460824.5,-58613721.10534271,-140911817.28342694,32772.70929735899,2337909.394653176,-993118.2290062367,27.00318975855112
2460824.75,-58028730.99929998,-141158851.43066382,32779.38265425712,2342004.4447344667,-983152.2275103874,26.383542705036696
2460825.0,-57442722.38992471,-141403392.04374275,32785.90100785345,2346057.4114477327,-973169.9847473571,25.763165347385097
2460825.25,-56855705.80542946,-141645435.08410743,32792.264177069075,2350068.235943664,-963171.6748284047,25.142069647841943
2460825.5,-56267691.788652964,-141884976.5567497,32798.4719838053,2354036.860061467,-953157.4720275903,24.520267443108423
2460825.75,-55678690.89688815,-142122012.51025015,32804.52425289154,2357963.226329061,-943127.5507793347,23.89777043444212
2460826.0,-55088713.70170981,-142356539.03681767,32810.42081207782,2361847.277963251,-933082.0856760163,23.274590178294833
2460826.25,-54497770.788802415,-142588552.2723288,32816.16149199753,2365688.958869879,-923021.2514655993,22.65073808105598
2460826.5,-53905872.757787816,-142818048.39636627,32821.74612607807,2369488.213643957,-912945.2230492969,22.026225394985484
2460826.75,-53313030.222053036,-143045023.6322569,32827.17455057054,2373244.9875697787,-902854.1754792585,21.401063217292926
2460827.0,-52719253.808577724,-143269474.24710938,32832.44660447538,2376959.2266210057,-892748.2839562868,20.775262491096676
2460827.25,-52124554.157762066,-143491396.55185083,32837.56212949753,2380630.8774607275,-882627.7238275764,20.148834008762154
2460827.5,-51528941.92325421,-143710786.90126324,32842.52097005398,2384259.887441514,-872492.6705844734,19.521788417004874
2460827.75,-50932427.77177797,-143927641.69401923,32847.32297315449,2387846.2046054206,-862343.2998602508,18.894136224180613
2460828.0,-50335022.382960506,-144141957.3727173,32851.9679884687,2391389.777683993,-852179.7874279,18.265887808534842
2460828.25,-49736736.44915992,-144353730.42391634,32856.45586822927,2394890.5560982414,-842002.3091979296,17.637053428408933
2460828.5,-49137580.6752928,-144562957.3781699,32860.786467202015,2398348.4899586,-831811.0412161773,17.00764323321379
2460828.75,-48537565.77866205,-144769634.81005967,32864.95964270085,2401763.5300648645,-821606.1596616225,16.377667274633716
2460829.0,-47936702.48878436,-144973759.33822846,32868.975254520774,2405135.6279061213,-811387.8408442055,15.747135520093988
2460829.25,-47335001.54721812,-145175327.62541276,32872.83316497505,2408464.7356606536,-801156.2612026464,15.11605786511581
2460829.5,-46732473.7073909,-145374336.37847453,32876.53323879094,2411750.8061958393,-790911.5973022636,14.484444145325883
2460829.75,-46129129.73442736,-145570782.34843278,32880.075343191624,2414993.793068043,-780654.0258327941,13.85230415084493
2460830.0,-45524980.40497694,-145764662.33049417,32883.45934782178,2418193.650522481,-770383.7236062074,13.219647638258891
2460830.25,-44920036.50704168,-145955973.16408345,32886.68512477726,2421350.333493101,-760100.8675545206,12.586484343511017
2460830.5,-44314308.839804076,-146144711.73287317,32889.7525485754,2424463.79760242,-749805.6347276112,11.952823994678852
2460830.75,-43707808.213454925,-146330874.96481282,32892.661496154964,2427533.999161374,-739498.2022910304,11.318676324943057
2460831.0,-43100545.449021235,-146514459.8321575,32895.4118469432,2430560.8951691403,-729178.7475238146,10.684051085402757
2460831.25,-42492531.37819424,-146695463.35149607,32898.00348272175,2433544.4433129304,-718847.4478163031,10.048958059617519
2460831.5,-41883776.843157426,-146873882.5837786,32900.43628779799,2436484.601967778,-708504.4806679602,9.413407078878322
2460831.75,-41274292.69641448,-147049714.63434353,32902.710148915656,2439381.3301962647,-698150.0236852029,8.777408039512125
2460832.0,-40664089.80061757,-147222956.652944,32904.8249553144,2442234.5877482174,-687784.2545792429,8.140970923984982
2460832.25,-40053179.02839558,-147393605.8337738,32906.78059871495,2445044.3350603287,-677407.351163942,7.504105825995565
2460832.5,-39441571.26218237,-147561659.41549277,32908.57697341591,2447810.533255709,-667019.4913536839,6.866822980633458
2460832.75,-38829277.39404486,-147727114.68125162,32910.213976234205,2450533.14414748,-656620.8531588971,6.22913239024001
2460833.0,-38216308.32551113,-147889968.95871562,32911.69150650501,2453212.1302322005,-646211.6146875898,5.591044483439591
2460833.25,-37602674.96739927,-148050219.62008885,32913.00946622342,2455847.4546936452,-635791.9541407692,4.952569692540011
2460833.5,-36988388.23964566,-148207864.08213717,32914.16775999963,2458439.0814016564,-625362.0498106447,4.313718563690827
2460833.75,-36373459.0711335,-148362899.80621043,32915.16629503668,2460986.974911926,-614922.0800783633,3.6745017605667845
2460834.0,-35757898.39952132,-148515324.2982649,32916.00498130172,2463491.1004657475,-604472.2234117312,3.0349300663246477
2460834.25,-35141717.17107168,-148665135.10888422,32916.68373140693,2465951.423989781,-594012.6583629288,2.395014384869398
2460834.5,-34524926.34047982,-148812329.83330047,32917.20246074349,2468367.9120958154,-583543.5635662135,1.7547657413146571
2460834.75,-33907536.870702446,-148956906.11141428,32917.561087451875,2470740.532080529,-573065.117735616,1.1141952808316091
2460835.0,-33289559.73278646,-149098861.62781453,32917.75953250379,2473069.2519252445,-562577.4996626248,0.4733142665770629
2460835.25,-32671005.905697912,-149238194.11179742,32917.79771966487,2475354.0402957024,-552080.8882138655,-0.16786592322262098
2460835.5,-32051886.376150876,-149374901.33738494,32917.67557556927,2477594.866541808,-541575.4623287705,-0.8093337995305206
2460835.75,-31432212.138436448,-149508981.12334278,32917.39302974939,2479791.7006974034,-531061.4010172428,-1.4510777677557485
2460836.0,-30811994.194251817,-149640431.33319768,32916.95001463592,2481944.5134800337,-520538.8833573115,-2.0930861340076494
2460836.25,-30191243.55252933,-149769249.87525415,32916.34646563232,2484053.276290708,-510008.0884927819,-2.7353471128080282
2460836.5,-29569971.22926566,-149895434.70261082,32915.582321032874,2486117.9612136767,-499469.19563088036,-3.3778488351487117
2460836.75,-28948188.247351095,-150018983.8131753,32914.657522149384,2488138.5410161996,-488922.3840398935,-4.020579357853649
2460837.0,-28325905.636398666,-150139895.2496804,32913.572013281286,2490114.989148327,-478367.83304680325,-4.663526673708417
2460837.25,-27703134.432573635,-150258167.09969702,32912.32574174554,2492047.2797426786,-467805.72203491884,-5.30667872237629
2460837.5,-27079885.67842279,-150373797.49564922,32910.9186578691,2493935.387614229,-457236.2304415074,-5.950023402158423
2460837.75,-26456170.422703896,-150486784.61482656,32909.35071501136,2495779.288260104,-446659.5377554213,-6.59354858229122
2460838.0,-25831999.72021518,-150597126.6793973,32907.621869549155,2497578.9578593653,-436075.8235147273,-7.237242115320441
2460838.25,-25207384.631624907,-150704821.9564197,32905.732080928974,2499334.3732728213,-425485.2673043363,-7.881091850664745
2460838.5,-24582336.223300956,-150809868.75785425,32903.68131162971,2501045.512042822,-414888.04875363514,-8.525085647968211
2460838.75,-23956865.567140374,-150912265.44057408,32901.46952711791,2502712.35239308,-404284.34753412264,-9.169211390261012
2460839.0,-23330983.7403992,-151012010.40637472,32899.096695937216,2504334.8732284815,-393674.3433570512,-9.81345699788747
2460839.25,-22704701.825522114,-151109102.10198504,32896.56278963387,2505913.0541349025,-383058.2159710753,-10.457810441647553
2460839.5,-22078030.909972172,-151203539.01907483,32893.867782719426,2507446.8753790455,-372436.1451599072,-11.10225975589998
2460839.75,-21450982.086060718,-151295319.6942642,32891.011652760215,2508936.317908262,-361808.3107399847,-11.74679305137758
2460840.0,-20823566.45077718,-151384442.7091312,32887.994380183525,2510381.363350391,-351174.89255814825,-12.391398526966668
2460840.25,-20195795.10561899,-151470906.69021925,32884.815948441625,2511781.9940135987,-340536.07048933266,-13.036064481428866
2460840.5,-19567679.156421494,-151554710.30904365,32881.476343870156,2513138.1928862156,-329892.0244342729,-13.680779323492233
2460840.75,-18939229.713187955,-151635852.28209776,32877.97555566579,2514449.9436365957,-319242.9343172252,-14.325531581712172
2460841.0,-18310457.889919583,-151714331.3708592,32874.31357590109,2515717.230612954,-308588.98008370807,-14.970309912586547
2460841.25,-17681374.804445535,-151790146.38179362,32870.490399472415,2516940.0388432187,-297930.34169825935,-15.615103107749919
2460841.5,-17051991.578253075,-151863296.16636074,32866.50602403284,2518118.35403489,-287267.1991422149,-16.259900099748133
2460841.75,-16422319.336317627,-151933779.6210168,32862.36045002193,2519252.162574882,-276599.7324115097,-16.904689966297322
2460842.0,-15792369.206932973,-152001595.68721914,32858.05368054658,2520341.4515293846,-265928.1215144986,-17.549461933123208
2460842.25,-15162152.321541496,-152066743.3514284,32853.58572143316,2521386.2086437047,-255252.54646980282,-18.194205374977912
2460842.5,-14531679.814564342,-152129221.6451107,32848.95658111572,2522386.422342113,-244573.1873041794,-18.838909815179512
2460842.75,-13900962.823231732,-152189029.6447399,32844.16627062857,2523342.0817277017,-233890.22405041504,-19.483564923213955
2460843.0,-13270012.487413295,-152246166.4717983,32839.21480360627,2524253.176582203,-223203.83674524527,-20.128160510850183
2460843.25,-12638839.949448418,-152300631.29277804,32834.10219617189,2525119.6973658353,-212514.2054272981,-20.772686526298394
2460843.5,-12007456.353976624,-152352423.31918067,32828.82846696675,2525941.635217124,-201821.51013506332,-21.41713304661295
2460843.75,-11375872.847768048,-152401541.80751738,32823.393637090914,2526718.9819527166,-191125.9309048847,-22.06149026874264
2460844.0,-10744100.57955391,-152447986.05930772,32817.79773008824,2527451.7300671954,-180427.64776897884,-22.705748498394126
2460844.25,-10112150.699857064,-152491755.42107868,32812.04077189416,2528139.8727328703,-169726.84075347436,-23.34989813794551
2460844.5,-9480034.360822603,-152532849.28436276,32806.12279085816,2528783.403799561,-159023.68987647473,-23.993929672336016
2460844.75,-8847762.716048488,-152571267.08569583,32800.043817691505,2529382.3177943705,-148318.37514614098,-24.637833654150043
2460845.0,-8215346.920416276,-152607008.3066145,32793.8038854599,2529936.6099214465,-137611.07655879436,-25.281600687300454
2460845.25,-7582798.12992188,-152640072.47365236,32787.40302953125,2530446.2760617114,-126901.97409703388,-25.925221409628204
2460845.5,-6950127.501506413,-152670459.1583374,32780.84128770977,2530911.3127725944,-116191.24772787096,-26.568686475137323
2460845.75,-6317346.192887105,-152698167.97718653,32774.11870004237,2531331.71728774,-105479.07740087423,-27.211986535241905
2460846.0,-5684465.36238827,-152723198.5917022,32767.235308982436,2531707.48751669,-94765.64304632494,-27.85511221997953
2460846.25,-5051496.168772392,-152745550.70836654,32760.191159263264,2532038.622044562,-84051.12457337773,-28.49805411925832
2460846.5,-4418449.77107126,-152765224.07863635,32752.986298024658,2532325.1201316915,-73335.70186822466,-29.14080276423814
2460846.75,-3785337.3284172164,-152782218.49893653,32745.620774768304,2532566.9817132712,-62619.554792258496,-29.783348609321074
2460847.0,-3152169.9998744875,-152796533.81065446,32738.09464142472,2532764.207398962,-51902.86318023089,-30.42568201527374
2460847.25,-2518958.944270618,-152808169.90013257,32730.40795228631,2532916.798472482,-41185.80683840206,-31.067793233469395
2460847.5,-1885715.320028018,-152817126.69866103,32722.56076414883,2533024.7568911784,-30468.565542677152,-31.709672391825723
2460847.75,-1252450.2849955931,-152823404.18246973,32714.55313625186,2533088.085285593,-19751.319036725232,-32.35130948286944
2460848.0,-619174.9962805063,-152827002.37272102,32706.385130412877,2533106.7869589967,-9034.247030075885,-32.9926943540098
2460848.25,14099.38991991803,-152827921.33549935,32698.05681095272,2533080.865886908,1682.4708038113245,-33.63381670084457
2460848.5,647361.7184862383,-152826161.1818033,32689.56824481487,2533010.3267166116,12398.654829509422,-34.27466606364175
2460848.75,1280600.835544765,-152821722.06753516,32680.91950155795,2532895.174766859,23114.12545091724,-34.91523173327429
2460849.0,1913805.5886352551,-152814604.1934909,32672.110653474927,2532735.416026512,33828.70311573999,-35.555503039158246
2460849.25,2546964.8268785924,-152804807.80534962,32663.141775481403,2532531.0571553553,44542.20831392768,-36.19546896337544
2460849.5,3180067.401144289,-152792333.1936616,32654.01294536144,2532282.105482752,55254.461581824326,-36.83511835983744
2460849.75,3813102.1642178674,-152777180.69383755,32644.724243626,2531988.569007194,65965.28350415574,-37.47443994984306
2460850.0,4446057.970968044,-152759350.68613568,32635.27575366199,2531650.4563958286,76674.49471608683,-38.113422323854174
2460850.25,5078923.678513882,-152738843.5956483,32625.66756168752,2531267.776983955,87381.91590533916,-38.75205394884346
2460850.5,5711688.146391706,-152715659.8922898,32615.89975687861,2530840.54077454,98087.36781436126,-39.39032318006178
2460850.75,6344340.236722015,-152689800.09078127,32605.97243127227,2530368.7584377187,108790.67124254178,-40.02821827633304
2460851.0,6976868.814376169,-152661264.75063714,32595.885679900643,2529852.441310309,119491.64704845949,-40.66572741790573
2460851.25,7609262.747143025,-152630054.47614917,32585.639600731425,2529291.601395338,130190.11615216041,-41.30283872646708
2460851.5,8241510.905895422,-152596169.9163711,32575.234294682745,2528686.2513615815,140885.89953745584,-41.93954028642857
2460851.75,8873602.164756577,-152559611.76510295,32564.669865727432,2528036.404543124,151578.81825423462,-42.575820166623764
2460852.0,9505525.401266329,-152520380.76087335,32553.946420736607,2527342.0749389334,162268.69342078216,-43.21166644248571
2460852.25,10137269.49654734,-152478477.68692285,32543.064069636166,2526603.277212458,172955.3462261014,-43.847067217629736
2460852.5,10768823.335471151,-152433903.37118545,32532.022925235335,2525820.0266912407,183638.59793223036,-44.482010644764706
2460852.75,11400175.80682416,-152386658.68627053,32520.823103398085,2524992.339366549,194318.26987654975,-45.116484945290125
2460853.0,12031315.803473514,-152336744.54944307,32509.464722841974,2524120.231893028,204994.18347407907,-45.75047842777096
2460853.25,12662232.222532908,-152284161.92260468,32497.947905220084,2523203.7215883643,215666.16021975625,-46.3839795044077
2460853.5,13292913.965528294,-152228911.81227285,32486.272775076337,2522242.8264329704,226334.02169069604,-47.01697670578931
2460853.75,13923349.93856356,-152170995.2695607,32474.439459800727,2521237.5650696717,236997.58954842805,-47.64945869349759
2460854.0,14553529.05248605,-152110413.3901544,32462.448089592162,2520187.956803422,247656.68554110956,-48.281414270927314
2460854.25,15183440.223052084,-152047167.31429273,32450.298797458403,2519094.0216010036,258311.13150571208,-48.91283239123823
2460854.5,15813072.371092396,-151981258.22674352,32437.991719104346,2517955.7800907595,268960.74937018205,-49.54370216393543
2460854.75,16442414.422677444,-151912687.35678115,32425.526992954314,2516773.253562312,279605.3611555733,-50.174012858562385
2460855.0,17071455.309282757,-151841455.97816277,32412.90476014466,2515546.463966296,290244.78897815105,-50.80375390646594
2460855.25,17700183.967954073,-151767565.4091048,32400.125164352357,2514275.433914089,300878.85505147034,-51.43291490098819
2460855.5,18328589.341472596,-151691017.012257,32387.188351884477,2512960.186677541,311507.38168842555,-52.06148559460786
2460855.75,18956660.378519986,-151611812.19467938,32374.09447158128,2511600.746188698,322130.19130327425,-52.689455895448845
2460856.0,19584386.033843417,-151529952.40781444,32360.843674786393,2510197.137039537,332747.10641363624,-53.31681586125612
2460856.25,20211755.268420532,-151445439.14746287,32347.436115339402,2508749.384481677,343357.94964246853,-53.94355569193294
